gene_accession,cip5_S1,cip5_S3,cip5_S2
MEG_6541|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,343.0,0.0,502.0
MEG_6734|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,60.0,42.0
MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,30.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,55.0,0.0,35.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2.0,2.0,0.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,202.0,2128.0,1411.0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,658.0,226.0,556.0
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,27.0,0.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,10.0,107.0,93.0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,12.0,0.0,21.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,646.0,734.0,496.0
MEG_3913|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXG,380.0,0.0,655.0
MEG_5146|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,8.0,0.0
MEG_6942|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,132.0,69.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,4700.0,5937.0,4222.0
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,72.0,0.0,120.0
MEG_5850|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACK,6.0,0.0,0.0
MEG_3899|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXA,601.0,0.0,951.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1765.0,2062.0,1328.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2.0,6.0,2.0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,32.0,0.0,13.0
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2524.0,2902.0,2241.0
MEG_4302|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN,550.0,0.0,950.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,5089.0,5845.0,4292.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,228.0,23.0,183.0
MEG_5180|Drugs|betalactams|Class_D_betalactamases|OXA,159.0,0.0,0.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,91.0,64.0,0.0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,141.0,278.0,196.0
MEG_2518|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,16.0,0.0,28.0
MEG_3907|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXD,2014.0,0.0,3268.0
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,493.0,53.0,377.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,156.0,261.0,72.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,38.0,73.0,122.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6773|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,58.0,45.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,777.0,338.0,1239.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,0.0,0.0,392.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,10959.0,11829.0,8651.0
MEG_4300|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,743.0,0.0,1052.0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,8.0,52.0,42.0
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,33.0,15.0,0.0
MEG_886|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,9.0
MEG_4161|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|NFXB|RequiresSNPConfirmation,2.0,0.0,5.0
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,67.0,3.0,0.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,543.0,2411.0,1915.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6677|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,46.0,0.0
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0.0,17.0,0.0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,1796.0,2208.0,2190.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,4860.0,5504.0,4382.0
MEG_7474|Drugs|Glycopeptides|VanC-type_regulator|VANRC,20.0,0.0,0.0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,99.0,1502.0,901.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,9.0,57.0,61.0
MEG_6776|Drugs|betalactams|Class_A_betalactamases|TEM,80.0,19.0,61.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,17.0,0.0,0.0
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,17.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,0.0,100.0,96.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,133.0,105.0,86.0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,4367.0,4993.0,3568.0
MEG_6668|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA,908.0,1367.0,996.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,3.0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,94.0,359.0,0.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,3511.0,3746.0,2938.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,10.0,98.0,88.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,19.0,0.0,16.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0.0,100.0,0.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,4615.0,5292.0,3989.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1874.0,2135.0,1518.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,67.0,38.0
MEG_6865|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,80.0,42.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,108.0,102.0,112.0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,8208.0,10460.0,7489.0
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,479.0,2403.0,1878.0
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1827.0,2352.0,1839.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,8.0,13.0,0.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,55.0,24.0,0.0
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,43.0,0.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,13.0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,0.0,0.0,6.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,1749.0,2008.0,1683.0
MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,351.0,0.0,507.0
MEG_6428|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,146.0,114.0
MEG_6130|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,308.0,1417.0,1139.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0.0,44.0,0.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,33.0,0.0,265.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,4181.0,4715.0,3500.0
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,145.0,92.0,0.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,176.0,888.0,571.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,196.0,20.0,168.0
MEG_6705|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,32.0,26.0
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,2580.0,2859.0,1972.0
MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,2073.0,0.0,3302.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1387.0,1435.0,1206.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,12.0,0.0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,0.0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,510.0,0.0,0.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,5450.0,5692.0,5124.0
MEG_8317|Drugs|betalactams|Class_D_betalactamases|OXA,95.0,0.0,0.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,175.0,224.0,199.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,3245.0,3654.0,2621.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,0.0,0.0,75.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,116.0,0.0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,8.0,87.0,40.0
MEG_6513|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITA,268.0,0.0,0.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6892|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,36.0,63.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,8537.0,9247.0,7122.0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,30.0,0.0,10.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,34.0,0.0
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,42.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,0.0,151.0,0.0
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,42.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,59.0,159.0,115.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,265.0,467.0,341.0
MEG_6423|Drugs|betalactams|Class_A_betalactamases|SHV,11.0,0.0,0.0
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0.0,30.0,0.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,1867.0,2604.0,1948.0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,25.0,23.0,9.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,9253.0,9631.0,8100.0
MEG_2945|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,29.0,0.0
MEG_1197|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS|RequiresSNPConfirmation,71.0,0.0,143.0
MEG_5400|Drugs|betalactams|Penicillin_binding_protein|PBP2,13932.0,15898.0,11441.0
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,488.0,2338.0,1913.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,468.0,1786.0,575.0
MEG_3918|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXL,406.0,0.0,713.0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,26.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,3602.0,311.0,733.0
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,0.0,55.0,0.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,7923.0,9011.0,7577.0
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2.0,3.0,5.0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,45.0,0.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,0.0,183.0
MEG_5245|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,11.0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,961.0,1527.0,1168.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,306.0,201.0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,15.0,9.0,0.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,331.0,0.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,206.0,221.0,176.0
MEG_8570|Drugs|betalactams|Class_C_betalactamases|PDC,0.0,0.0,24.0
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,456.0,0.0,47.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,198.0,221.0,161.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,7237.0,7706.0,6827.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,311.0,383.0,313.0
MEG_6916|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,103.0,78.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,221.0,0.0
MEG_846|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,42.0,0.0,23.0
MEG_7529|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,52.0,0.0,0.0
MEG_87|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,75.0,0.0,37.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,353.0,0.0,51.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0.0,15.0,0.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,465.0,500.0,567.0
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,73.0,0.0,0.0
MEG_3939|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXY,472.0,0.0,649.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,23.0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,27.0,0.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,897.0,96.0,612.0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,84.0,69.0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,888.0,1537.0,1192.0
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,42.0,9.0,0.0
MEG_6783|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,61.0,51.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,5162.0,5770.0,4544.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,111.0,526.0,408.0
MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,37.0,0.0,21.0
MEG_3051|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPVA,597.0,0.0,947.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,26.0,0.0,14.0
MEG_1034|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,501.0,0.0,636.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,215.0,20.0,153.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,1.0,0.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3.0,0.0,1.0
MEG_6227|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,18.0,0.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,208.0,20.0,176.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,5669.0,6112.0,5118.0
MEG_1194|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,279.0,0.0,0.0
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,246.0,219.0,0.0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,8.0,8.0,0.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,1133.0,1411.0,1381.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,86.0,67.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,33.0,23.0,31.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,12.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,7.0,0.0
MEG_6926|Drugs|betalactams|Class_A_betalactamases|TEM,91.0,14.0,81.0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,289.0,223.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,73.0,48.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,99.0,0.0,762.0
MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,25.0,0.0
MEG_8399|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,29.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,112509.0,109641.0,111821.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,151.0,214.0,153.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,3887.0,4503.0,3181.0
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_6661|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,25.0,0.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,24.0,116.0,85.0
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5493|Drugs|betalactams|Class_C_betalactamases|PDC,23.0,0.0,0.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,591.0,844.0,619.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,80.0,55.0
MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,3036.0,3373.0,2858.0
MEG_8316|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,247.0
MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,18.0
MEG_4100|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXA,688.0,0.0,923.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,188.0,0.0,109.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,6190.0,6956.0,5058.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,0.0,0.0,239.0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,2249.0,2613.0,1949.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,115.0,0.0
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0.0,0.0,235.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,101.0,34.0,121.0
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,66.0,0.0,106.0
MEG_6706|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,32.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,105.0,215.0,144.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,3693.0,4568.0,3615.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,85.0,9.0,53.0
MEG_4102|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|MUXC,1601.0,0.0,2264.0
MEG_8467|Drugs|betalactams|Class_C_betalactamases|PDC,0.0,0.0,49.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2595.0,1554.0,1262.0
MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,106.0,84.0,127.0
MEG_3922|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXQ,641.0,0.0,1021.0
MEG_4338|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,72.0,92.0
MEG_5325|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,7793.0,25444.0,20666.0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,178.0
MEG_6793|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,32.0,30.0
MEG_6678|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,76.0,59.0
MEG_6888|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,96.0,69.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,11365.0,12572.0,10153.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,21053.0,22563.0,18844.0
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,141.0,22.0,104.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,4041.0,4583.0,3523.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,0.0,58.0,0.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,44.0,70.0,94.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,19392.0,23975.0,17767.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,90.0,43.0,92.0
