gene_accession,cipbeta0_S1,cipbeta0_S3,cipbeta0_S2
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,6442,6518,5039
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,21
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,28,0,23
MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,46,0,0
MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM,0,18,0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,8537,9551,6325
MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM,0,24,0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,2,0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0,0,0
MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,0,0,142
MEG_6906|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,981,1499,1178
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,4,94,22
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,4120,4872,3416
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,19
MEG_2553|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,156
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,758,2356,1105
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,184,965,0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,0,32,0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,15,72,27
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,20,38,60
MEG_3833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0,0,0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0,6,3
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0,34,0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,0,1,0
MEG_6705|Drugs|betalactams|Class_A_betalactamases|TEM,0,24,0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,146,162,115
MEG_6678|Drugs|betalactams|Class_A_betalactamases|TEM,0,42,0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0,0,0
MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,35
MEG_6902|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,21
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,26,0,53
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,5242,5756,4197
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,131,108,113
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,1659,976,1361
MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,46,0
MEG_6145|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSA|RequiresSNPConfirmation,0,0,0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,268,1244,373
MEG_3918|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXL,0,0,26
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,66,104,166
MEG_1454|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,13,11,16
MEG_8150|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0,0,0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1193,1241,897
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,2,4
MEG_3941|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXZ|RequiresSNPConfirmation,0,0,0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,53,65,67
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,12,0,0
MEG_3242|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0,2,0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2,1,0
MEG_789|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,419,410,0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,0,0,0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,146,727,169
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,633,2468,1085
MEG_7054|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,0,0,133
MEG_5825|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0,0,9
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,50,33,40
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,18,16
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,23,64,0
MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,0,0,8
MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,11,0,0
MEG_1359|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_6866|Drugs|betalactams|Class_A_betalactamases|TEM,37,48,0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,943,1113,703
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,54,125,193
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,1221,1322,2252
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,0,55,0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,174,212,97
MEG_4028|Drugs|MLS|Macrolide_phosphotransferases|MPHA,0,24,17
MEG_3931|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXS|RequiresSNPConfirmation,0,0,0
MEG_2930|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,18,17,46
MEG_2030|Metals|Copper_resistance|Copper_resistance_protein|COPA,94,477,118
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,917,283
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0,0,0
MEG_6728|Drugs|betalactams|Class_A_betalactamases|TEM,0,24,32
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,18,68,0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0
MEG_8709|Drugs|betalactams|Class_A_betalactamases|TEM,0,31,0
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,42,211,83
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,158,247,152
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1897,2059,1491
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,64,104,80
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,51,71,64
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0,0,0
MEG_618|Drugs|betalactams|Class_C_betalactamases|ADC,0,25,0
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,27,0,0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,33,46,86
MEG_1320|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_2546|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,19,0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,715,822,666
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,2,0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,45,84,164
MEG_6814|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_303|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,12,66,11
MEG_3921|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXQ,0,0,122
MEG_3756|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTI,2068,2029,1482
MEG_845|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,110,384,249
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,25,90
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,6666,6792,4705
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,16,72,28
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0,14,0
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,0,222,231
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0,56,42
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,271,322,645
MEG_6901|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,78
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,114,181
MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,17263,18933,12896
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,959,1039,771
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,23,35,76
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,0,0,0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,4109,4174,3078
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,31,24,63
MEG_370|Drugs|Fosfomycin|Fosfomycin_MFS_efflux_pump|ABAQ,0,37,34
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,11428,12292,8325
MEG_2994|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,3,0,0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,2886,2967,2140
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0,0,0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,6393,6608,4634
MEG_8461|Drugs|betalactams|Penicillin_binding_protein|PBP5|RequiresSNPConfirmation,0,0,116
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_8452|Drugs|Multi-drug_resistance|MDR_regulator|PARS,0,0,47
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,692,1292,1355
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,30,56,0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,16866,18039,12015
MEG_7360|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,21,0,0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15,0,31
MEG_51|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0,0,0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,113,0,91
MEG_1642|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CDSA|RequiresSNPConfirmation,0,0,0
MEG_7363|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,26,30,0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,13
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,3671,3742,2458
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0,88,0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,0,50,0
MEG_3920|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN,0,0,40
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,831,2245,1410
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0,0,0
MEG_3825|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,29
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,1519,2065,823
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,1240,960,2327
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,17,53
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,32,125,36
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,26,36,48
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,968,1004,718
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0,0,0
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,35,0,34
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,153,424,198
MEG_1034|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,83
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1403,1405,996
MEG_5794|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|PMPM,0,0,43
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,13,31,0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,22,45,42
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,2999,3276,2395
MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation,0,0,0
MEG_5856|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|QACR,0,0,0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,78,0
MEG_691|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0,22,0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0,0,13
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,103,569,0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,96,0,30
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0,31,15
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,30
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0,0,20
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,4617,4812,3254
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,46,56
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,4494,4928,3312
MEG_3512|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,185,813,502
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,2543,2907,1947
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,1814,1896,1372
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,13,0,0
MEG_1409|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,657,947,1445
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,22,46
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,17
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2112,2057,1514
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,30
MEG_1030|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,6
MEG_6876|Drugs|betalactams|Class_A_betalactamases|TEM,0,30,0
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,0,0,21
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,130,96,117
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,62,97,190
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,2292,2337,1577
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,28,0,51
MEG_3919|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXN,0,0,77
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,65,87,115
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,7,9,0
MEG_1155|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1703,1917,1313
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,466,470,318
MEG_3848|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0
MEG_8451|Drugs|Multi-drug_resistance|MDR_regulator|PARR,0,0,15
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,29
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,46,0,45
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1,0,1
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,17,0,0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,3,10,21
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,982,991,755
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,3960,3857,2843
MEG_6720|Drugs|betalactams|Class_A_betalactamases|TEM,0,22,0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,43,66,65
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,0,41,0
MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,35,0,14
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,34
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,2240,2333,1724
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,80,63,148
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,20,31
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,144,234,429
MEG_3867|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0,0,0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0
MEG_8707|Drugs|betalactams|Class_A_betalactamases|TEM,0,15,0
MEG_2796|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,9
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,662,746,358
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,4342,4723,3076
MEG_4324|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,38
MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,12,0,48
MEG_2942|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,31,0,57
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,164,168,116
MEG_7863|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,440,0,0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2290,2251,1722
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,49,73,101
MEG_769|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,9
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_8013|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,114,200,261
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,45
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,43,139,0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,179,0,107
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,2973,3173,2129
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,46,126,89
MEG_143|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,7,0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,99,53
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,0,0,0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,10,0,0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2431,2493,1605
MEG_84|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,13
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,178,772,203
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,7092,7423,4899
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,216,1148,331
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,0,26,0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,0,2425,0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,8,4,0
MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,51,60,125
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,6096,7497,5003
MEG_6053|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RECGM,0,0,409
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,1195,1923,1485
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,36,73,105
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0,0,0
