gene_accession,cipmet5_S3,cipmet5_S1,cipmet5_S2
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,73.0,0.0,257.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,2.0,1.0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25.0,0.0,0.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,42.0,177.0,0.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,662.0,670.0,1967.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,2047.0,3843.0,4218.0
MEG_1648|Drugs|betalactams|Class_A_betalactamases|CEPA,20.0,0.0,0.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,935.0,1740.0,236.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,47.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,907.0,1737.0,1957.0
MEG_4279|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,167.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,2374.0,4209.0,4086.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,168.0,472.0,0.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,158.0,82.0,1037.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1.0,17.0,66.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,1302.0,2045.0,299.0
MEG_5344|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1785.0,2507.0,775.0
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,18.0,6.0,8.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,4999.0,9188.0,11409.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,2200.0,3770.0,4713.0
MEG_5340|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,917.0,1589.0,1708.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,658.0,1233.0,1664.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,1153.0,1972.0,2572.0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,501.0,961.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,119.0,80.0,38.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,42.0,0.0,371.0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,1044.0,1782.0,2055.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,986.0,1743.0,2081.0
MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,195.0,125.0,0.0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,18.0,0.0,0.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,535.0,795.0,0.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,4086.0,7297.0,9504.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,55.0,0.0
MEG_6427|Drugs|betalactams|Class_A_betalactamases|SHV,76.0,0.0,0.0
MEG_1358|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,27.0,101.0
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,26.0,0.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,38.0,0.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,2393.0,3046.0,115.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,113.0,95.0,64.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,15.0,0.0,0.0
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,26.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0.0,344.0,920.0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,24.0,136.0,9.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,31.0,0.0,700.0
MEG_6227|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,32.0,0.0
MEG_6248|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,46.0,0.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,98.0,43.0,69.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,222.0,361.0,481.0
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,998.0,1803.0,2267.0
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0.0,19.0,0.0
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,0.0,19.0,0.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,414.0,123.0,2220.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,70.0,94.0,92.0
MEG_3643|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,100.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,863.0,1576.0,1827.0
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,134.0,27.0,77.0
MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,32.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,941.0,1770.0,2277.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,633.0,689.0,249.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,40.0,0.0,11.0
MEG_6986|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,64.0,0.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,0.0,3.0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,621.0,1139.0,1449.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,66.0,89.0
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,85.0,0.0,0.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,27.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,1382.0,2395.0,3088.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,2182.0,4087.0,4959.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,9.0,21.0,1.0
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,27.0,0.0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,187.0,224.0,11.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,59.0,8.0,825.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,38.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,284.0,0.0,0.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,113.0,294.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,32.0,19.0,0.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,24.0
MEG_6614|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,12.0,0.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1022.0,1827.0,2066.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,81.0,99.0,149.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,1016.0,1706.0,2173.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,75.0,104.0,168.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,153.0,0.0,0.0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,1972.0,3064.0,1010.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,71.0,113.0,169.0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6309|Drugs|betalactams|Class_A_betalactamases|SHV,8.0,0.0,0.0
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,10.0,0.0,0.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,9163.0,16829.0,17321.0
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2.0,0.0,0.0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,1180.0,2260.0,2846.0
MEG_2616|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,26.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,54.0,254.0
MEG_6783|Drugs|betalactams|Class_A_betalactamases|TEM,9.0,0.0,38.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,81.0,75.0
MEG_3512|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,1276.0,2156.0,229.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,3076.0,5484.0,6763.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,473.0,237.0,457.0
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,17.0,0.0,0.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_39|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,76.0,0.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,20.0,31.0,17.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,0.0,106.0,0.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0.0,39.0,0.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,3.0,2.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,2819.0,4760.0,6212.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,75.0,28.0,20.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,43.0,17.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,0.0,465.0,584.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,139.0,136.0,0.0
MEG_2942|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,20.0,120.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,29.0
MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,36.0,0.0,637.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,1154.0,803.0,672.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,126.0,0.0,110.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,1456.0,2606.0,2975.0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,2474.0,1555.0,1284.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,0.0,15.0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,733.0,1022.0,312.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,443.0,562.0,1374.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,100.0,28.0,24.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,2317.0,4263.0,5100.0
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,10.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,40.0,75.0,27.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,0.0,10.0,14.0
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1300.0,2276.0,2544.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,1231.0,1914.0,611.0
MEG_304|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,27.0,11.0,18.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1138.0,2228.0,2827.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,300.0,829.0,387.0
MEG_75|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,210.0,0.0,0.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,42.0,19.0,0.0
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,115.0,0.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1771.0,2839.0,383.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,228.0,290.0,85.0
MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,68.0,0.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,65.0,30.0,0.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,102.0,132.0,86.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,2009.0,3335.0,4772.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,846.0,1339.0,380.0
MEG_1114|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,82.0,0.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,804.0,1155.0,142.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,669.0,0.0,0.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1182.0,2176.0,2638.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,57.0,148.0,158.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,5141.0,8825.0,9677.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,0.0,25.0,0.0
MEG_1366|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,14.0,72.0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,21.0,0.0,0.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,1227.0,2257.0,2557.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,156.0,40.0,140.0
MEG_7038|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,29.0,0.0,584.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,4541.0,8001.0,9265.0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,157.0,0.0,57.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,111.0,54.0,0.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,55.0,0.0,138.0
MEG_65|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,78.0,0.0
MEG_8460|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,107.0,127.0
MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0.0,33.0,0.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,212.0,2019.0,1349.0
MEG_733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|AMVA,146.0,107.0,46.0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,253.0,507.0,617.0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,20.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,47.0,0.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,48.0,0.0,689.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,63.0,34.0,30.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,1845.0,3324.0,4130.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,870.0,2137.0,1950.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,2178.0,3830.0,4872.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,0.0,120.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,103.0
MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,2383.0,3594.0,455.0
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,163.0,134.0,424.0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,1241.0,2130.0,2370.0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,35.0,0.0,588.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,1292.0,2503.0,373.0
MEG_6223|Drugs|betalactams|Class_A_betalactamases|SHV,9.0,0.0,0.0
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,890.0,2134.0,2036.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,61.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,7.0,0.0,0.0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,315.0,239.0,0.0
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,237.0,467.0,619.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,855.0,1817.0,2319.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,181.0,588.0,0.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,45.0,0.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,0.0,20.0
MEG_6734|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,23.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,37.0,0.0,0.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,1728.0,3054.0,3385.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,84.0,170.0,0.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,19.0,62.0,12.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,2380.0,1504.0,1127.0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,110.0,0.0,0.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,15.0,35.0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,9.0,0.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,75.0,0.0,0.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,711.0,1233.0,1564.0
MEG_6462|Drugs|betalactams|Class_A_betalactamases|SHV,330.0,0.0,0.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,230.0,338.0,0.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,9.0,57.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,652.0,1275.0,1378.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,1240.0,1964.0,578.0
MEG_683|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,36.0,0.0,0.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,1930.0,3605.0,4535.0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,39.0,0.0,33.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,66.0,154.0,157.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,1674.0,3431.0,3457.0
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,177.0,139.0,113.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,617.0,309.0,0.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0.0,69.0,53.0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,83.0,0.0,231.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,426.0,750.0,943.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,19.0,58.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,10.0,97.0,424.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,4.0,6.0,0.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,1102.0,2060.0,2601.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0.0,247.0,45.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,1467.0,2512.0,296.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,130.0,61.0,27.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,939.0,943.0,824.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,296.0,467.0,72.0
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1349.0,2652.0,3138.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,80.0,317.0,0.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,998.0,0.0,3029.0
