gene_accession,cip40_S3,cip40_S1,cip40_S2
MEG_2425|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,69.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,5334.0,6546.0,4115.0
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,16.0,0.0,12.0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,22.0,118.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,12740.0,17242.0,10211.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,19.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,112.0,156.0,36.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2.0,0.0,2.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,1621.0,473.0,3941.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,2157.0,2862.0,1788.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,1490.0,1946.0,1135.0
MEG_865|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,24.0
MEG_379|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,3.0,0.0,0.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,33.0,60.0,0.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,361.0,0.0
MEG_1118|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,215.0,0.0,832.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,335.0,369.0,401.0
MEG_5923|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,0.0,279.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,0.0,28.0,0.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,4090.0,3970.0,5658.0
MEG_1426|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,14.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,3279.0,4394.0,2511.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,3022.0,3917.0,2731.0
MEG_911|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,59.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,19.0,25.0,73.0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,47.0,0.0,158.0
MEG_904|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,34.0,0.0,95.0
MEG_8046|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2435.0,3270.0,1985.0
MEG_2822|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,37.0,0.0,62.0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,20.0,19.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,231.0,0.0,751.0
MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,28.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,5460.0,7083.0,4422.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,11233.0,14053.0,9967.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,4449.0,5564.0,3317.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,9.0,0.0,36.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1702.0,2165.0,1406.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,110.0,0.0,283.0
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,22.0,0.0,103.0
MEG_2191|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,22.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,24.0,0.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4.0,153.0,3.0
MEG_4234|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,42.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,69.0,0.0,175.0
MEG_8287|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,791.0,0.0,633.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,8.0,0.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,3820.0,4882.0,3606.0
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,56.0,81.0,40.0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,54.0,69.0,24.0
MEG_2506|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,79.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,14462.0,17783.0,11860.0
MEG_1620|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,10940.0,12968.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,882.0,1020.0,769.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,3950.0,5223.0,3538.0
MEG_6493|Drugs|betalactams|Class_A_betalactamases|SHV,38.0,0.0,113.0
MEG_2310|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,4184.0,5208.0,3460.0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,218.0,112.0,828.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,23.0,0.0,81.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,63.0,22.0,17.0
MEG_2819|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0.0,0.0,72.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,21.0
MEG_842|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,42.0
MEG_3767|Drugs|betalactams|Penicillin_binding_protein|MECA,72.0,0.0,208.0
MEG_834|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,13.0,76.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,2854.0,3372.0,2398.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,198.0,278.0,176.0
MEG_2161|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_1149|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0.0,0.0,238.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,31.0,0.0,0.0
MEG_6590|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,20.0,9.0,94.0
MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,40.0,0.0,123.0
MEG_875|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,35.0,0.0,68.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,805.0,129.0,2397.0
MEG_1648|Drugs|betalactams|Class_A_betalactamases|CEPA,16.0,0.0,24.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,145.0,401.0,101.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,39.0,0.0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,6037.0,7947.0,4117.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,102.0,0.0,84.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,725.0,134.0,1226.0
MEG_2195|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,22.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,67.0,0.0,198.0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,10677.0,13271.0,8163.0
MEG_2613|Drugs|betalactams|Class_C_betalactamases|DHA,38.0,0.0,104.0
MEG_2332|Drugs|betalactams|Class_A_betalactamases|CTX,10.0,0.0,20.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,36.0,19.0,131.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,70.0,14.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,221.0,342.0,205.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,123.0,0.0,207.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,74.0,60.0,24.0
MEG_3897|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,271.0,52.0,549.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,215.0,272.0,213.0
MEG_971|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,28.0,0.0,106.0
MEG_1568|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,46.0,0.0,154.0
MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,99.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,364.0,80.0,898.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3202.0,4070.0,2723.0
MEG_270|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,15.0,0.0,6.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,365.0,477.0,454.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,4.0,4.0
MEG_6481|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,33.0
MEG_3068|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSC,34.0,0.0,101.0
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,188.0,0.0,298.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,394.0,500.0,627.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,261.0,303.0,292.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,152.0,34.0,397.0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,205.0,17.0,638.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,9820.0,13333.0,8414.0
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,41.0,0.0,0.0
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,3951.0,3578.0,5606.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,4185.0,4529.0,3560.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,411.0,88.0,163.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,60.0,100.0,22.0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,175.0,104.0,398.0
MEG_3286|Drugs|Multi-drug_resistance|MDR_acetyltransferase|IBCR,0.0,20.0,37.0
MEG_2539|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,16.0,8.0,62.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,148.0,194.0,44.0
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,14377.0,18616.0,11791.0
MEG_7068|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,0.0,25.0
MEG_7884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,202.0,0.0,496.0
MEG_84|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,12.0,0.0
MEG_832|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,90.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,2839.0,3577.0,2499.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,6347.0,7994.0,5114.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,275.0,53.0
MEG_8039|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,24.0
MEG_4341|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,177.0
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,42.0,0.0,98.0
MEG_2508|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,12.0,0.0,89.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,275.0,337.0,222.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,29.0,0.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,13301.0,17075.0,11871.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,3283.0,4362.0,2487.0
MEG_6878|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,80.0
MEG_811|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25.0,40.0,0.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,63.0,0.0,277.0
MEG_4256|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,15.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,4823.0,6361.0,3951.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2702.0,2986.0,2390.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,96.0,101.0,74.0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,150.0,0.0,104.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,6526.0,8940.0,5050.0
MEG_4066|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,89.0,0.0,297.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,5375.0,7240.0,4344.0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2812.0,3919.0,2396.0
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2484|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,55.0,0.0,175.0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,48.0,0.0
MEG_903|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,36.0,0.0,110.0
MEG_6865|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,18.0
MEG_1630|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,14.0,24.0
MEG_907|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,15.0,0.0,82.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,26.0,0.0,0.0
MEG_4120|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRAN,610.0,0.0,278.0
MEG_6048|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNA,6346.0,8090.0,4974.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,22.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,27.0,13.0,106.0
MEG_1157|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0.0,0.0,22.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,2550.0,2008.0,2735.0
MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,170.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,148.0,231.0,179.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,13.0,19.0,65.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,205.0,308.0,227.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,10.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,1362.0,2121.0,1809.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,371.0,0.0,1383.0
MEG_788|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,9.0
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6246|Drugs|betalactams|Class_A_betalactamases|SHV,9.0,0.0,32.0
MEG_6599|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,34.0,0.0,60.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,109662.0,130516.0,118315.0
MEG_831|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,22.0,0.0,65.0
MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,432.0,0.0,0.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,732.0,434.0,1991.0
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,2469.0,3429.0,2125.0
MEG_2609|Drugs|betalactams|Class_C_betalactamases|DHA,43.0,67.0,83.0
MEG_2400|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,46.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,16.0,0.0,99.0
MEG_1730|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_8456|Drugs|betalactams|Penicillin_binding_protein|PBP2|RequiresSNPConfirmation,516.0,0.0,1922.0
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,219.0,36.0,654.0
MEG_4037|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0.0,0.0,72.0
MEG_2325|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,24.0
MEG_2633|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,23.0
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,12.0,25.0,21.0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2080.0,2778.0,1662.0
MEG_7302|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6.0,10.0,8.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,42.0,55.0,120.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,1005.0,1422.0,827.0
MEG_3839|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,3.0,0.0,0.0
MEG_2379|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_2999|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,0.0,8.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,38.0,42.0,0.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,170.0,177.0,126.0
MEG_905|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,11.0,0.0,84.0
MEG_5345|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,230.0,46.0,649.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,8569.0,9822.0,8649.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,8919.0,8785.0,7409.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,137.0,62.0,89.0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,49.0,0.0,187.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,11.0,0.0,0.0
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,2659.0,3338.0,0.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,116.0,207.0,447.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,71.0,0.0,147.0
MEG_3626|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXA|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,41.0,0.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,828.0,189.0,1467.0
MEG_380|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,7.0,0.0
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,7956.0,11004.0,6623.0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,83.0,0.0,168.0
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,82.0,14.0,238.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,33.0,0.0,18.0
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,15.0,0.0,0.0
MEG_1771|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0.0,0.0,54.0
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,46.0,0.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,4144.0,1594.0,8271.0
MEG_2535|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,19.0,8.0,81.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,13773.0,18867.0,11026.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,203.0,211.0,224.0
MEG_5354|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8013|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,46.0,11.0,117.0
MEG_6279|Drugs|betalactams|Class_A_betalactamases|SHV,16.0,0.0,0.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,699.0,436.0,1448.0
MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,54.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,135.0,0.0,0.0
MEG_2384|Drugs|betalactams|Class_A_betalactamases|CTX,12.0,0.0,22.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,1809.0,519.0,4051.0
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,43.0,0.0,38.0
MEG_8044|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,31.0
