gene_accession,cipdic40_S1,cipdic40_S3,cipdic40_S2
MEG_2644|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,297.0,43.0,41.0
MEG_85|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,11.0,0.0
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,31.0
MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,97.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,34.0,26.0,0.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0.0,0.0,575.0
MEG_3512|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,3172.0,320.0,1439.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,21.0,56.0,33.0
MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,38.0,81.0,197.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,63.0,106.0
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,3660.0,323.0,1470.0
MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,39.0,0.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,386.0,272.0,0.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3027.0,2715.0,3099.0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,4071.0,3390.0,3905.0
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,24.0,0.0,0.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,4860.0,4047.0,4706.0
MEG_5383|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,14066.0,10532.0,12564.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,26101.0,17862.0,20832.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,3185.0,2808.0,3130.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,29.0,1336.0,1942.0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,8.0,0.0,0.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6.0,74.0,196.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,499.0,441.0,451.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,4.0,95.0,11.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,320.0,210.0,85.0
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,84.0,122.0,0.0
MEG_903|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,13.0,0.0
MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN,8033.0,7293.0,7787.0
MEG_4367|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,628.0,0.0,0.0
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,55.0,0.0,0.0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,1295.0,1232.0,1328.0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,0.0,0.0,9.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1548.0,1250.0,1554.0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,255.0,0.0,0.0
MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA,12.0,0.0,0.0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,2450.0,2524.0,2887.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1855.0,1737.0,1844.0
MEG_2030|Metals|Copper_resistance|Copper_resistance_protein|COPA,171.0,0.0,0.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,38.0
MEG_2197|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,7580.0,7296.0,7828.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,227.0,253.0,448.0
MEG_2587|Drugs|betalactams|Class_C_betalactamases|DHA,17.0,0.0,0.0
MEG_2148|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,18.0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,64.0,104.0,345.0
MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,61.0,0.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,169.0,293.0,233.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4202.0,3535.0,4389.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,330.0,257.0,134.0
MEG_6865|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,8.0
MEG_1451|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,40.0,0.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,164.0,166.0,192.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,4381.0,3506.0,4183.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,13.0,12.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,185.0,197.0,176.0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,3930.0,2913.0,3429.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,114.0,117.0,43.0
MEG_1603|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,35.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4254|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,27.0,0.0
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,569.0,544.0,510.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,16.0,10.0,0.0
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,10.0,0.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,95.0,129.0,324.0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,332.0,342.0
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,10.0,0.0,0.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,6003.0,4657.0,5419.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,0.0,0.0,199.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,49.0,0.0
MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2694|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,22.0,7.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2900.0,2811.0,2904.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,26.0,114.0
MEG_5978|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,142.0,0.0,164.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,430.0,286.0,196.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,454.0,122.0,59.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,458.0,1087.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,10848.0,9384.0,10570.0
MEG_3833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,268.0,635.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1103.0,937.0,1080.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,5.0,0.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,0.0,32.0
MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,0.0,7.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1478.0,1467.0,1568.0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,4327.0,3802.0,4216.0
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,8064.0,3200.0,5003.0
MEG_4286|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPF|RequiresSNPConfirmation,690.0,57.0,414.0
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1594.0,143.0,573.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,8494.0,4917.0,6555.0
MEG_1354|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,24.0,0.0
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,10.0,0.0,11.0
MEG_5146|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,110.0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,64.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,191.0,171.0,216.0
MEG_3289|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,2449.0,2141.0,2365.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,201.0,36.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4.0,2.0,3.0
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,529.0,0.0,0.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,624.0,1382.0,371.0
MEG_2419|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,13.0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,8.0,0.0,0.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2765.0,0.0,4186.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,64.0
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,109.0,0.0,2728.0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,1281.0,1026.0,1242.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,0.0,218.0,91.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1.0,1.0,2.0
MEG_7125|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,103.0,99.0,0.0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,113.0,166.0,16.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,2928.0,2953.0,3068.0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0.0,0.0,241.0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,23026.0,17613.0,20603.0
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,13.0,498.0,491.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,44.0,10.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,2041.0,1677.0,1760.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,500.0,407.0,478.0
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,9.0,0.0,7.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,10.0,396.0,0.0
MEG_7198|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,0.0,738.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1600.0,1375.0,1562.0
MEG_7873|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,96.0
MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,142.0,0.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,4597.0,3645.0,4199.0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,56.0,141.0,1380.0
MEG_2585|Drugs|betalactams|Class_C_betalactamases|DHA,26.0,16.0,0.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,49.0,1334.0,1472.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,105.0,32.0,218.0
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,127.0,140.0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,73.0,26.0,45.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,6308.0,5120.0,5911.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,986.0,1928.0,555.0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,821.0,782.0,669.0
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,651.0,393.0,321.0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,53.0,23.0
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,3839.0,3226.0,3706.0
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,17.0,9.0,36.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_8053|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,12.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,8.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,769.0,779.0,780.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,11086.0,9140.0,10807.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,9982.0,9300.0,9888.0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,264.0,206.0,89.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,2416.0,2348.0,2506.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1105.0,860.0,743.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,129.0,92.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,248.0,175.0,46.0
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,18.0,117.0,51.0
MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,691.0,0.0,0.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,41.0,1756.0,4403.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,8298.0,7316.0,7927.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,11.0,1216.0,1303.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,70.0,68.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,33.0,29.0,49.0
MEG_5976|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,877.0,755.0,949.0
MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,357.0,0.0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,129.0,165.0
MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,58.0,0.0,0.0
MEG_1455|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,32.0,0.0
MEG_8233|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAD,103.0,0.0,0.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,11812.0,8532.0,10011.0
MEG_3286|Drugs|Multi-drug_resistance|MDR_acetyltransferase|IBCR,0.0,26.0,150.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,188.0,700.0,60.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,327.0,98.0,35.0
MEG_7877|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,15.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,10927.0,8427.0,11612.0
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,4845.0,367.0,2058.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,58.0,195.0,1378.0
MEG_220|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,14.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,220.0,190.0,170.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,87.0,286.0,62.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,346.0,133.0,13.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,12.0,0.0,10.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,79.0,91.0
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,302.0,244.0,53.0
MEG_5823|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,89.0,0.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,527.0,115.0,81.0
MEG_6421|Drugs|betalactams|Class_A_betalactamases|SHV,135.0,0.0,0.0
MEG_2802|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,61.0,0.0,0.0
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,10.0,0.0,0.0
MEG_6195|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,18.0
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,233.0,0.0,0.0
MEG_244|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,35.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,279.0,366.0,288.0
MEG_771|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,9.0,0.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,3997.0,3112.0,4371.0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,3.0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,45.0,0.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,5305.0,4300.0,4835.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,26.0,0.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1198.0,731.0,586.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,35.0,0.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,77.0,0.0,0.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,2882.0,2198.0,2559.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,25.0,0.0,30.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,682.0,115.0,262.0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,5.0,3.0,1.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,2286.0,1680.0,2072.0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,111.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,36.0,0.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,42.0,0.0,0.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,126.0,189.0,122.0
MEG_2025|Metals|Copper_resistance|Copper_resistance_protein|COPA,171.0,0.0,0.0
MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,19.0,0.0,0.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2181.0,1890.0,1977.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,10.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,10172.0,21570.0,14663.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,138.0,217.0,145.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,26.0,20.0,12.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,58.0,104.0,64.0
MEG_8460|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,9.0,529.0,1354.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,10334.0,8377.0,9608.0
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,997.0,3137.0,866.0
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0.0,44.0,0.0
MEG_86|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,13.0,0.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,10.0,4.0,137.0
MEG_141|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,14.0,0.0
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3.0,11.0,3.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,3131.0,2271.0,2849.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,9316.0,7484.0,8481.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,447.0,15.0,206.0
